merchant_id,merchant_name,merchant_category,aw_product_id,product_name,description,search_price,currency,aw_deep_link,large_image
1001,PureFlow,Supplements > Gut Health,p_667491,PureFlow Organic Bone Broth Protein,<strong>PureFlow Organic Bone Broth Protein</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Gut Health</span>,18.54,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=3850,https://via.placeholder.com/300x300?text=Bone+Broth+Protein
1001,NeuroPeak,Supplements > Focus,p_788045,NeuroPeak Premium Lion's Mane Mushroom Extract,<strong>NeuroPeak Premium Lion's Mane Mushroom Extract</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Focus</span>,35.44,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=1389,https://via.placeholder.com/300x300?text=Lion's+Mane+Mushroom+Extract
1001,BioStack,Supplements > Sleep,p_232366,BioStack Smart GABA Night Formula,<strong>BioStack Smart GABA Night Formula</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Sleep</span>,31.23,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4261,https://via.placeholder.com/300x300?text=GABA+Night+Formula
1001,OptiMize Labs,Home > Bedroom,p_676206,OptiMize Labs Ultra Weighted Blanket (15lbs),<strong>OptiMize Labs Ultra Weighted Blanket (15lbs)</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,133.26,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=6873,https://via.placeholder.com/300x300?text=Weighted+Blanket+(15lbs)
1001,OptiMize Labs,Home > Bedroom,p_375477,OptiMize Labs Ultra Weighted Blanket (15lbs),<strong>OptiMize Labs Ultra Weighted Blanket (15lbs)</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,103.95,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=6141,https://via.placeholder.com/300x300?text=Weighted+Blanket+(15lbs)
1001,OptiMize Labs,Supplements > Sleep,p_925116,OptiMize Labs Premium L-Theanine Calm Drops,<strong>OptiMize Labs Premium L-Theanine Calm Drops</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Sleep</span>,22.94,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=9895,https://via.placeholder.com/300x300?text=L-Theanine+Calm+Drops
1001,NeuroPeak,Home > Lighting,p_835070,NeuroPeak Deep Sunrise Alarm Clock,<strong>NeuroPeak Deep Sunrise Alarm Clock</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,103.19,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=3977,https://via.placeholder.com/300x300?text=Sunrise+Alarm+Clock
1001,VitalSleep,Electronics > Recovery,p_382724,VitalSleep Premium NormaTec Compression Boots,<strong>VitalSleep Premium NormaTec Compression Boots</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,199.82,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=7694,https://via.placeholder.com/300x300?text=NormaTec+Compression+Boots
1001,RedLight Rising,Electronics > Wearables,p_796663,RedLight Rising Smart HRV Chest Strap,<strong>RedLight Rising Smart HRV Chest Strap</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,231.93,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=9621,https://via.placeholder.com/300x300?text=HRV+Chest+Strap
1001,Halo Tracker,Electronics > Wearables,p_717409,Halo Tracker Smart Smart Watch Pro,<strong>Halo Tracker Smart Smart Watch Pro</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,378.15,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=2991,https://via.placeholder.com/300x300?text=Smart+Watch+Pro
1001,PureFlow,Home > Lighting,p_734506,PureFlow Organic Blue Light Blocking Bulbs (Amber),<strong>PureFlow Organic Blue Light Blocking Bulbs (Amber)</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,76.8,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=916,https://via.placeholder.com/300x300?text=Blue+Light+Blocking+Bulbs+(Amber)
1001,NeuroPeak,Electronics > Recovery,p_406772,NeuroPeak Rapid Infrared Sauna Blanket,<strong>NeuroPeak Rapid Infrared Sauna Blanket</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,474.94,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=7959,https://via.placeholder.com/300x300?text=Infrared+Sauna+Blanket
1001,Nordic Recovery,Supplements > Gut Health,p_639219,Nordic Recovery Rapid Digestive Enzyme Complex,<strong>Nordic Recovery Rapid Digestive Enzyme Complex</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Gut Health</span>,44.79,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=8834,https://via.placeholder.com/300x300?text=Digestive+Enzyme+Complex
1001,OptiMize Labs,Home > Bedroom,p_527857,OptiMize Labs Ultra Blackout Curtains 100%,<strong>OptiMize Labs Ultra Blackout Curtains 100%</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,83.63,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=2454,https://via.placeholder.com/300x300?text=Blackout+Curtains+100%
1001,RedLight Rising,Apparel > Compression,p_585328,RedLight Rising Advanced Copper Infused Sleeve,<strong>RedLight Rising Advanced Copper Infused Sleeve</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Apparel > Compression</span>,25.91,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=2005,https://via.placeholder.com/300x300?text=Copper+Infused+Sleeve
1001,BioStack,Home > Bedroom,p_960375,BioStack Clinical Strength Silk Sleep Mask,<strong>BioStack Clinical Strength Silk Sleep Mask</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,122.86,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=8889,https://via.placeholder.com/300x300?text=Silk+Sleep+Mask
1001,Halo Tracker,Home > Bedroom,p_381463,Halo Tracker Deep Ergonomic Pillow,<strong>Halo Tracker Deep Ergonomic Pillow</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,107.06,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4651,https://via.placeholder.com/300x300?text=Ergonomic+Pillow
1001,EarthGrown,Home > Bedroom,p_853754,EarthGrown Ultra Ergonomic Pillow,<strong>EarthGrown Ultra Ergonomic Pillow</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,128.19,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4977,https://via.placeholder.com/300x300?text=Ergonomic+Pillow
1001,Halo Tracker,Electronics > Wearables,p_931126,Halo Tracker Clinical Strength Continuous Glucose Monitor (CGM),<strong>Halo Tracker Clinical Strength Continuous Glucose Monitor (CGM)</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,284.73,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4780,https://via.placeholder.com/300x300?text=Continuous+Glucose+Monitor+(CGM)
1001,RedLight Rising,Home > Lighting,p_693231,RedLight Rising Clinical Strength Blue Light Blocking Bulbs (Amber),<strong>RedLight Rising Clinical Strength Blue Light Blocking Bulbs (Amber)</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,95.29,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=314,https://via.placeholder.com/300x300?text=Blue+Light+Blocking+Bulbs+(Amber)
1001,Halo Tracker,Electronics > Wearables,p_888950,Halo Tracker Premium Smart Watch Pro,<strong>Halo Tracker Premium Smart Watch Pro</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,156.76,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=7164,https://via.placeholder.com/300x300?text=Smart+Watch+Pro
1001,OptiMize Labs,Home > Lighting,p_399207,OptiMize Labs Rapid Blue Light Blocking Bulbs (Amber),<strong>OptiMize Labs Rapid Blue Light Blocking Bulbs (Amber)</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,114.37,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=1780,https://via.placeholder.com/300x300?text=Blue+Light+Blocking+Bulbs+(Amber)
1001,BioStack,Electronics > Recovery,p_522626,BioStack Clinical Strength Percussion Massage Gun,<strong>BioStack Clinical Strength Percussion Massage Gun</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,289.59,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5461,https://via.placeholder.com/300x300?text=Percussion+Massage+Gun
1001,Halo Tracker,Home > Bedroom,p_450664,Halo Tracker Rapid Cooling Mattress Pad,<strong>Halo Tracker Rapid Cooling Mattress Pad</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,89.83,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4896,https://via.placeholder.com/300x300?text=Cooling+Mattress+Pad
1001,BioStack,Supplements > Gut Health,p_826222,BioStack Premium Bone Broth Protein,<strong>BioStack Premium Bone Broth Protein</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Gut Health</span>,27.96,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=1379,https://via.placeholder.com/300x300?text=Bone+Broth+Protein
1001,EarthGrown,Supplements > Focus,p_548568,EarthGrown Rapid Omega-3 Fish Oil (High DHA),<strong>EarthGrown Rapid Omega-3 Fish Oil (High DHA)</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Focus</span>,38.95,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=1936,https://via.placeholder.com/300x300?text=Omega-3+Fish+Oil+(High+DHA)
1001,RedLight Rising,Supplements > Sleep,p_102339,RedLight Rising Smart Deep Sleep Stack,<strong>RedLight Rising Smart Deep Sleep Stack</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Sleep</span>,56.91,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5910,https://via.placeholder.com/300x300?text=Deep+Sleep+Stack
1001,Nordic Recovery,Home > Bedroom,p_712605,Nordic Recovery Clinical Strength Weighted Blanket (15lbs),<strong>Nordic Recovery Clinical Strength Weighted Blanket (15lbs)</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,127.54,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=2898,https://via.placeholder.com/300x300?text=Weighted+Blanket+(15lbs)
1001,PureFlow,Electronics > Recovery,p_807515,PureFlow Deep Infrared Sauna Blanket,<strong>PureFlow Deep Infrared Sauna Blanket</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,406.47,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=869,https://via.placeholder.com/300x300?text=Infrared+Sauna+Blanket
1001,Nordic Recovery,Supplements > Sleep,p_183894,Nordic Recovery Rapid Deep Sleep Stack,<strong>Nordic Recovery Rapid Deep Sleep Stack</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Sleep</span>,43.01,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5973,https://via.placeholder.com/300x300?text=Deep+Sleep+Stack
1001,OptiMize Labs,Electronics > Recovery,p_867787,OptiMize Labs Deep Percussion Massage Gun,<strong>OptiMize Labs Deep Percussion Massage Gun</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Recovery</span>,421.75,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=4333,https://via.placeholder.com/300x300?text=Percussion+Massage+Gun
1001,Halo Tracker,Home > Bedroom,p_938833,Halo Tracker Organic Blackout Curtains 100%,<strong>Halo Tracker Organic Blackout Curtains 100%</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,119.22,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=1711,https://via.placeholder.com/300x300?text=Blackout+Curtains+100%
1001,Zenith Gear,Electronics > Wearables,p_108037,Zenith Gear Clinical Strength Sleep Tracking Headband,<strong>Zenith Gear Clinical Strength Sleep Tracking Headband</strong><br> Reduces cortisol levels. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Electronics > Wearables</span>,338.68,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5609,https://via.placeholder.com/300x300?text=Sleep+Tracking+Headband
1001,PureFlow,Home > Bedroom,p_757638,PureFlow Smart Ergonomic Pillow,<strong>PureFlow Smart Ergonomic Pillow</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,111.98,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5808,https://via.placeholder.com/300x300?text=Ergonomic+Pillow
1001,OptiMize Labs,Supplements > Gut Health,p_537103,OptiMize Labs Ultra Prebiotic Fiber Blend,<strong>OptiMize Labs Ultra Prebiotic Fiber Blend</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Gut Health</span>,17.36,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=1967,https://via.placeholder.com/300x300?text=Prebiotic+Fiber+Blend
1001,EarthGrown,Supplements > Gut Health,p_794502,EarthGrown Organic L-Glutamine Powder,<strong>EarthGrown Organic L-Glutamine Powder</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Gut Health</span>,28.01,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=6023,https://via.placeholder.com/300x300?text=L-Glutamine+Powder
1001,Nordic Recovery,Supplements > Sleep,p_733747,Nordic Recovery Rapid Tart Cherry Concentrate,<strong>Nordic Recovery Rapid Tart Cherry Concentrate</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Sleep</span>,30.9,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=6731,https://via.placeholder.com/300x300?text=Tart+Cherry+Concentrate
1001,RedLight Rising,Home > Lighting,p_360644,RedLight Rising Organic Full Spectrum Desk Lamp,<strong>RedLight Rising Organic Full Spectrum Desk Lamp</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,85.93,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=2824,https://via.placeholder.com/300x300?text=Full+Spectrum+Desk+Lamp
1001,EarthGrown,Supplements > Gut Health,p_887149,EarthGrown Organic Probiotic 50 Billion CFU,<strong>EarthGrown Organic Probiotic 50 Billion CFU</strong><br> Accelerates muscle recovery. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Gut Health</span>,33.4,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5256,https://via.placeholder.com/300x300?text=Probiotic+50+Billion+CFU
1001,Nordic Recovery,Supplements > Focus,p_370726,Nordic Recovery Organic Omega-3 Fish Oil (High DHA),<strong>Nordic Recovery Organic Omega-3 Fish Oil (High DHA)</strong><br> Improves cognitive function. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Focus</span>,49.69,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=6181,https://via.placeholder.com/300x300?text=Omega-3+Fish+Oil+(High+DHA)
1001,Nordic Recovery,Supplements > Focus,p_691943,Nordic Recovery Ultra Lion's Mane Mushroom Extract,<strong>Nordic Recovery Ultra Lion's Mane Mushroom Extract</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Focus</span>,30.5,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=3849,https://via.placeholder.com/300x300?text=Lion's+Mane+Mushroom+Extract
1001,RedLight Rising,Home > Lighting,p_235455,RedLight Rising Rapid Sunrise Alarm Clock,<strong>RedLight Rising Rapid Sunrise Alarm Clock</strong><br> Supports metabolic flexibility. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Lighting</span>,132.06,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=9237,https://via.placeholder.com/300x300?text=Sunrise+Alarm+Clock
1001,BioStack,Supplements > Gut Health,p_386410,BioStack Smart Probiotic 50 Billion CFU,<strong>BioStack Smart Probiotic 50 Billion CFU</strong><br> Optimizes circadian rhythm. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Supplements > Gut Health</span>,22.99,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=7273,https://via.placeholder.com/300x300?text=Probiotic+50+Billion+CFU
1001,Nordic Recovery,Home > Bedroom,p_708087,Nordic Recovery Ultra Blackout Curtains 100%,<strong>Nordic Recovery Ultra Blackout Curtains 100%</strong><br> Enhances deep sleep cycles. <br> <ul><li>Batch Tested</li><li>Clinical Dose</li></ul> <span>Category: Home > Bedroom</span>,144.26,GBP,https://www.awin1.com/cread.php?awinmid=1001&p=5773,https://via.placeholder.com/300x300?text=Blackout+Curtains+100%
